NAME,BRANCH,ADDRESS_EN,ADDRESS_TH,INDUSTRY,PHONE,FAX,WEB_SITE,GROUP_OF_COMPANY
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,Engineering Service,038 977800,038 977900,www.pttme.co.th,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 977800,038 977900,,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 977800,038 977900,www.pttme.co.th,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 977800,038 977900,www.pttme.co.th,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,Engineering Service,038 977800,038 977900,,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,Engineering Service,038 977800,038 977900,,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,Engineering Service,038 977800,038 977900,,
"PTT Maintenance and Engineering Co., Ltd.",,"22/2 Pakornsongkoraj Rd., T.Maptaput, A.Mueang, Rayong 21150 Thailand",,Engineering Service,038 977800,038 977900,,
"PTT MCC Biochem Co., Ltd.",,"555/2 Energy Complex Building B, 14th Fl., Vibhawadi Rangsit Rd., Chatuchak Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403555,02 1403556,,PTT Group
"PTT MCC Biochem Co., Ltd.",,"555/2 Energy Complex Building B, 14th Fl., Vibhawadi Rangsit Rd., Chatuchak Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403555,02 1403556,,PTT Group
"PTT MCC Biochem Co., Ltd.",,"555/2 Energy Complex Building B, 14th Fl., Vibhawadi Rangsit Rd., Chatuchak Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403555,02 1403556,www.pttmcc.com,PTT Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Road., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Road., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Road., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Natural Gas Distribution Co., Ltd.",(Head Office),"555/1 Energy complex building A, Floor 3 ,Vibhavadi?Rangsit Rd., Chatuchak Bangkok 10900",,Energy,02 1401500,02 1401501,http://www.pttngd.co.th/,PTT GC Group
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,http://www.pttphenol.com,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,http://www.pttphenol.com,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,www.pttphenol.com,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,http://www.pttphenol.com,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,www.pttphenol.com,
"PTT Phenol Co., Ltd.",,"555/1 Energy Complex Bldg., Vibhavadi Rangsit Rd., Chatujak, Bangkok 10900",,Petrochemicals,02 1403600,,,
"PTT Phenol Co., Ltd.",,"555/1, 4th Fl., Energy Conplex Building, Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1403600,02 1403611,,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,02 1403700,,,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistic,038 974000,,,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,038 974000,,www.pttpls.com,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,038 974000,,www.pttpls.com,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,038 974000,,www.pttpls.com,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,038 974000,,www.pttpls.com,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistics,038 974000,,www.pttpls.com,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistic,038 974000,,,
"PTT Polymer Logistics Co., Ltd.",,"555/1, A Building, Energy Complex, 8 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,Logistic,038 974000,,,
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 2397501-2,,,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372556,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Head Office),"555 Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5372000,02 5372608,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Energy,038 685000-7,038 676115,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Gas,038 685000-7,,,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Gas,038 685000-7,,,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Energy,038 685000-7,038 676115,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Gas,038 685000-7,,,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Energy,038 685000-7,038 676115,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Energy,038 685000-7,038 676115,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Energy,038 685000-7,038 676115,www.pttplc.com,PTT Group
"PTT Public Co., Ltd.",(Rayong Gas Separation Plant),"555 Sukhumvit Road, Mab Ta Phud Subdistrict, Muang District, Rayong 21150 ",,Gas,038 685000-7,,,PTT Group
PTTEP Services Limited,(Head Office),"555/1, Energy Complex Building A, 6, 19-36 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5374000,02 5375287,www.pttep.com,PTTEP Group
PTTEP Services Limited,(Head Office),"555/1, Energy Complex Building A, 6, 19-36 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5374000,02 5377674-5,www.pttep.com,PTTEP Group
PTTEP Services Limited,(Head Office),"555/1, Energy Complex Building A, 6, 19-36 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5374000,02 5375287,www.pttep.com,PTTEP Group
PTTEP Services Limited,(Head Office),"555/1, Energy Complex Building A, 6, 19-36 Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5374000,02 5375287,www.pttep.com,PTTEP Group
